id,name,movietitle,dialogues,budget,source
7,Doorstep Delivery,Harry Potter and the Philosopher's Stone,"Good evening, Professor Dumbledore. Are the rumours true, Albus?","$125,000,000 ",denum
4,Horcruxes,Harry Potter and the Half-Blood Prince,Water. Water...,"$250,000,000 ",denum
14,Car Rescue,Harry Potter and the Chamber of Secrets,Come on.,"$100,000,000 ",denum
3,What Could Be Safer?,Harry Potter and the Half-Blood Prince,"Stop, Harry, I know where you're going with this --","$250,000,000 ",denum
2,Up to Something,Harry Potter and the Philosopher's Stone,And to think I've been worrying about my Potions final.,"$125,000,000 ",denum
12,Fight and Flight,Harry Potter and the Order of the Phoenix,"That's for speaking to me. You know, you Weasleys are just as bad as Mudbloods!","$150,000,000 ",denum
1,The Hearing,Harry Potter and the Order of the Phoenix,Er...sorry.,"$150,000,000 ",denum
12,Dumbledore's Army,Harry Potter and the Order of the Phoenix,And his pathetic loser of a father too!,"$150,000,000 ",denum
1,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,"Dumbledore had a theory.  He felt that the Horcruxes would not be made out of random objects.  And he felt they wouldn't be hidden randomly either.  We know of three so far.  The ring, which according to Dumbledore belonged to Tom Riddle's grandfather.  The diary, which belonged to Tom himself. And this, which -- again, according to Dumbledore -- belonged to his mother.","$200,000,000 ",denum
23,Dobby's Reward,Harry Potter and the Chamber of Secrets,Ah!,"$100,000,000 ",denum
1,Spider Attack,Harry Potter and the Chamber of Secrets,Don't mention it. Get us out of here. Now! Come on! Come on! Move faster!,"$100,000,000 ",denum
4,The Four Champions,Harry Potter and the Goblet of Fire,"Sit down please. And now the moment you've all been waiting for, the champions selection!","$150,000,000 ",denum
2,Sword of Gryffindor,Harry Potter and the Deathly Hallows Part 1,"No, I... I did think maybe I saw something -- when I was running -- over there --","$200,000,000 ",denum
1,Dobby's Warning,Harry Potter and the Chamber of Secrets,"Get in there, and keep quiet!","$100,000,000 ",denum
4,The Lost Prophecy,Harry Potter and the Order of the Phoenix,"This magic is what your mother gave you when she died. That protection would only work, however, if you were cared for by a blood relative. Your Aunt, Petunia.","$150,000,000 ",denum
16,The Burrow,Harry Potter and the Chamber of Secrets,Did you really? How'd it go? Did you-,"$100,000,000 ",denum
42,Snape's Worst Memory,Harry Potter and the Order of the Phoenix,I would never call you that.,"$150,000,000 ",denum
29,Boggart in the Wardrobe,Harry Potter and the Prisoner of Azkaban,He's been sighted! He's been sighted!,"$130,000,000 ",denum
1,The Lost Prophecy,Harry Potter and the Order of the Phoenix,But not right now. I'm not ready.,"$150,000,000 ",denum
1,The Patronus,Harry Potter and the Prisoner of Azkaban,Just do it. Expecto Patronum! Expecto Patronum!,"$130,000,000 ",denum
1,Professor Umbridge's Class,Harry Potter and the Order of the Phoenix,Yeah. But she called me a liar!,"$150,000,000 ",denum
3,The Unforgivable Curses,Harry Potter and the Goblet of Fire,Because they are unforgivable. Use of any one of them will...,"$150,000,000 ",denum
1,Onlookers to the Rescue,Harry Potter and the Prisoner of Azkaban,I don't know. Going to Hagrid's?,"$130,000,000 ",denum
1,Flying to Hogwarts,Harry Potter and the Chamber of Secrets,Aaahhh! Aaahhhh! Aaahhh!,"$100,000,000 ",denum
4,Horcruxes,Harry Potter and the Half-Blood Prince,You will do so.,"$250,000,000 ",denum
58,The Knight Bus,Harry Potter and the Prisoner of Azkaban,"Take her away, Ern.","$130,000,000 ",denum
89,Veritaserum,Harry Potter and the Goblet of Fire,You know what this means don't you? He's back. Lord Voldemort has returned.,"$150,000,000 ",denum
18,I Open At the Close,Harry Potter and the Deathly Hallows Part 2,Quicker than falling asleep.,"$250,000,000 ",denum
2,Perilous Potions,Harry Potter and the Half-Blood Prince,What's this?,"$250,000,000 ",denum
1,Hermione's Helping Hand,Harry Potter and the Half-Blood Prince,"C'mon, Ron...","$250,000,000 ",denum
22,Side by Side,Harry Potter and the Order of the Phoenix,Crucio!,"$150,000,000 ",denum
1,Through the Trapdoor,Harry Potter and the Philosopher's Stone,"We have to see Professor Dumbledore, immediately!","$125,000,000 ",denum
3,Kreacher's Tale,Harry Potter and the Deathly Hallows Part 1,"Snitches.  They're never touched by bare skin until the Seeker captures it.  Even the wizard who fabricates it wears gloves.  That way, if there's a dispute, the Snitch can identify who first touched it.","$200,000,000 ",denum
14,The Burrow,Harry Potter and the Chamber of Secrets,"This lot won't come cheap, Mum. The spell books alone are very expensive.","$100,000,000 ",denum
16,Death Eaters Attack,Harry Potter and the Half-Blood Prince,"They were all the rage when Voldemort first rose to power. You can imagine the appeal. Should the Death Eaters come calling, one needed only slip inside and disappear for an hour or two.  But they're tricky contraptions.  Require a tremendous amount of looking after.  Eventually they fell out of favor.","$250,000,000 ",denum
1,Clues Revealed,Harry Potter and the Deathly Hallows Part 1,"But it means something to him too, Hermione.  You-Know-Who nearly died there.  Wouldn't that be just the kind of place he'd hide a Horcrux?","$200,000,000 ",denum
2,Fight and Flight,Harry Potter and the Order of the Phoenix,"Shut up, Malfoy!","$150,000,000 ",denum
2,Sirius Conversation,Harry Potter and the Goblet of Fire,You're probably just practicing for your next interview I expect.,"$150,000,000 ",denum
1,R.A.B.,Harry Potter and the Half-Blood Prince,"Funny, he says the same about you.","$250,000,000 ",denum
2,The Dark Mark,Harry Potter and the Goblet of Fire,Packet of drewbals and a liquorice wand.,"$150,000,000 ",denum
25,The Lost Prophecy,Harry Potter and the Order of the Phoenix,Oh no. It all turns up in the end.,"$150,000,000 ",denum
1,The Secret Riddle,Harry Potter and the Half-Blood Prince,No!  I mean... she's brilliant. And we're friends.  But... no.,"$250,000,000 ",denum
3,Godric's Hollow,Harry Potter and the Deathly Hallows Part 1,Did you know he had a sister?,"$200,000,000 ",denum
3,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,Correct.,"$200,000,000 ",denum
8,The Half Blood Prince,Harry Potter and the Half-Blood Prince,Harry m'boy!  I was beginning to worry!  And I see we've brought someone with us...,"$250,000,000 ",denum
1,Peter Pettigrew,Harry Potter and the Prisoner of Azkaban,All they could find of Pettigrew was his...,"$130,000,000 ",denum
2,The Patronus,Harry Potter and the Prisoner of Azkaban,Unless of course you've been ripped to pieces!,"$130,000,000 ",denum
74,In the Hog's Head,Harry Potter and the Order of the Phoenix,"Harry, you won't believe...that Umbridge woman...this is too much!!","$150,000,000 ",denum
21,Dudley Demented,Harry Potter and the Order of the Phoenix,"Fought 'em off, eh, Dud? Gave 'em the ol' one-two?","$150,000,000 ",denum
9,Give Me Harry Potter,Harry Potter and the Deathly Hallows Part 2,Give me Harry Potter. Do this and none shall be harmed. Give me Harry Potter and I shail leave Hogwarts untouched. Give me Harry Potter and you will be rewarded.,"$250,000,000 ",denum
8,After Aragog's Burial,Harry Potter and the Half-Blood Prince,"It was a student who gave me Francis.  One spring afternoon I discovered a bowl upon my desk with a few inches of clear water. There was a flower petal floating upon the surface.  As I watched, the petal sank, but just before it touched bottom... it transformed. Into a wee fish.  It was beautiful magic, wondrous to behold.  The petal had come from a lily.","$250,000,000 ",denum
22,Malfoy Manor,Harry Potter and the Deathly Hallows Part 1,"Lucius. Don't be shy, sweetie. Come over. Now, if this isn't who we think it is, Draco, and we call him, he'll kill us all. We need to be absolutely sure.","$200,000,000 ",denum
3,The Patronus,Harry Potter and the Prisoner of Azkaban,And then?,"$130,000,000 ",denum
26,The Wand's Choice,Harry Potter and the Deathly Hallows Part 2,"Back off, boys! She's mine!  You will never touch my chiidren again!","$250,000,000 ",denum
8,Liquid Luck,Harry Potter and the Half-Blood Prince,"Ten galleons a leaf to the right buyer -- not that I'm familiar with such back alley transactions. One hears rumors is all.  My own interests are purely academic, of course.","$250,000,000 ",denum
36,Cedric Diggory,Human,Hufflepuff,NULL,character
15,Detention With Dolores,Harry Potter and the Order of the Phoenix,"You will write ""I will not tell lies"" until I tell you to stop. Understand?","$150,000,000 ",denum
1,Writing on the Wall,Harry Potter and the Chamber of Secrets,Strange. I've never seen spiders act like that.,"$100,000,000 ",denum
1,Fallen Warrior,Harry Potter and the Deathly Hallows Part 1,Hedwig -- I think.  She was trying to protect me --,"$200,000,000 ",denum
85,No Longer Safe,Harry Potter and the Chamber of Secrets,Put him here. What happened?,"$100,000,000 ",denum
1,"Truly Seen, Truly Free",Harry Potter and the Prisoner of Azkaban,But you're innocent.,"$130,000,000 ",denum
2,In the Hog's Head,Harry Potter and the Order of the Phoenix,She doesn't look very good.,"$150,000,000 ",denum
32,The Seven Potters,Harry Potter and the Deathly Hallows Part 1,"You didn't just lose a mother that night in Godric's Hollow, you know.  I lost a sister.","$200,000,000 ",denum
2,Mountain Troll,Harry Potter and the Philosopher's Stone,"Well, what it is...","$125,000,000 ",denum
1,Polyjuice Potion,Harry Potter and the Chamber of Secrets,Ughh!,"$100,000,000 ",denum
25,That's For My Father,Harry Potter and the Half-Blood Prince,Exceptionally ordinary.,"$250,000,000 ",denum
7,Professor Umbridge's Class,Harry Potter and the Order of the Phoenix,Good. Off you go.,"$150,000,000 ",denum
1,The Department of Mysteries,Harry Potter and the Order of the Phoenix,What's my name doing here?,"$150,000,000 ",denum
29,"Preserve, Perfect and Prune",Harry Potter and the Order of the Phoenix,Well...because of you...,"$150,000,000 ",denum
45,Snape's Worst Memory,Harry Potter and the Order of the Phoenix,What has he done to you?,"$150,000,000 ",denum
1,Dreams and Suspicions,Harry Potter and the Goblet of Fire,"Sir, Mr Crouch's son, what happened to him?","$150,000,000 ",denum
1,In Grave Danger,Harry Potter and the Prisoner of Azkaban,Sorry.,"$130,000,000 ",denum
19,Best Foot Forward,Harry Potter and the Goblet of Fire,Never.,"$150,000,000 ",denum
4,The Lost Prophecy,Harry Potter and the Order of the Phoenix,I was trying to save his life!,"$150,000,000 ",denum
1,Sirius Conversation,Harry Potter and the Goblet of Fire,Someone's coming!,"$150,000,000 ",denum
4,The Second Task,Harry Potter and the Goblet of Fire,You may begin at the start of the cannon.,"$150,000,000 ",denum
1,Spider Attack,Harry Potter and the Chamber of Secrets,"Well, thank you. We'll justgo.","$100,000,000 ",denum
17,The Hearing,Harry Potter and the Order of the Phoenix,"The charges against the accused shall now be read into the record: That the accused did with deliberation and fore-knowledge of the illegality of his actions, produce a patronus charm in full sight of a Muggle.","$150,000,000 ",denum
22,The Department of Mysteries,Harry Potter and the Order of the Phoenix,There they are!,"$150,000,000 ",denum
9,Dark Lord Ascending,Harry Potter and the Deathly Hallows Part 1,I require your wand.,"$200,000,000 ",denum
89,Barty Crouch Jr.,Human,NULL,NULL,character
3,The Lost Prophecy,Harry Potter and the Order of the Phoenix,"Come on, let's go in to the feast.","$150,000,000 ",denum
21,Dudley Demented,Harry Potter and the Order of the Phoenix,How do you know that?,"$150,000,000 ",denum
2,In Grave Danger,Harry Potter and the Prisoner of Azkaban,"I'm warning you, Hermione. Keep that bloody beast of yours away from Scabbers, or I'll turn it into a tea cozy.","$130,000,000 ",denum
50,New Seeker,Harry Potter and the Philosopher's Stone,Come back down this instant!,"$125,000,000 ",denum
2,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,It's angry.,"$200,000,000 ",denum
1,He's After You,Harry Potter and the Deathly Hallows Part 2,Hogwarts?,"$250,000,000 ",denum
35,Fiendfyre,Harry Potter and the Deathly Hallows Part 2,Night-tee night.,"$250,000,000 ",denum
1,Mountain Troll,Harry Potter and the Philosopher's Stone,"Whoa, whoa whoa!","$125,000,000 ",denum
1,"Truly Seen, Truly Free",Harry Potter and the Prisoner of Azkaban,"Before, down by the lake, when I was with Sirius... I did see someone. That someone made the dementors go away.","$130,000,000 ",denum
3,Rogue Bludger,Harry Potter and the Chamber of Secrets,Yes.,"$100,000,000 ",denum
3,The Second Task,Harry Potter and the Goblet of Fire,Harry!,"$150,000,000 ",denum
13,Transforming Malfoy,Harry Potter and the Goblet of Fire,Teaching.,"$150,000,000 ",denum
2,Witnesses to an Execution,Harry Potter and the Prisoner of Azkaban,Scabbers! You're alive!,"$130,000,000 ",denum
1,Chamber of Secrets,Harry Potter and the Chamber of Secrets,To ask you how you died.,"$100,000,000 ",denum
1,Polyjuice Potion,Harry Potter and the Chamber of Secrets,"Hermione, are you okay?","$100,000,000 ",denum
4,Horcruxes,Harry Potter and the Half-Blood Prince,Remember... the water.,"$250,000,000 ",denum
2,What Could Be Safer?,Harry Potter and the Half-Blood Prince,Fred reckons people need a laugh these days.,"$250,000,000 ",denum
21,Car Rescue,Harry Potter and the Chamber of Secrets,"Petunia, he's escaping!","$100,000,000 ",denum
51,Dumbledore's Will,Harry Potter and the Deathly Hallows Part 1,"This.  Despite the fact that neither of your friends appear to have been particularly close to their recently deceased Headmaster, he saw fit to remember them in his will.  Now why do you suppose that would be?","$200,000,000 ",denum
7,Petrified,Harry Potter and the Chamber of Secrets,"I warn you, this could be a wee bit of a shock.","$100,000,000 ",denum
1,Welcome and Warning,Harry Potter and the Prisoner of Azkaban,Thank you.,"$130,000,000 ",denum
